title,url
XMind 8／XMind ZEN／XMind 2021破解版,https://flowus.cn/share/5e18fecb-a658-44f1-b77b-88e95bf3e376?code=CZ3ECT
亿图图示 Edraw Max 破解版,https://flowus.cn/share/c6400556-2ae5-4fdd-9b5e-5d6dd894c534?code=CZ3ECT
流程图／甘特图软件推荐,https://mp.weixin.qq.com/s/iHFXxOhuPZGr_wN__r_Iug
全球学术快报,https://m.cnki.net/mcnkidown/
CAJ转WORD教程,https://www.mediafire.com/file/5umm579uaxymar3
CAJ转PDF,https://hub.yzuu.cf/sainnhe/caj2pdf-qt/releases
视频播放器推荐（时至2024年依然推荐这些播放器）,https://mp.weixin.qq.com/s/y9lwrddXNEo9vzSRM-rszg
支持长按倍速的播放器推荐,https://mp.weixin.qq.com/s/-ueYRz90Amwhmb1r7etCHg
PotPlayer 去广告版👍,https://flowus.cn/share/4dc25551-ad00-4d81-9421-b3fee98757a9?code=CZ3ECT
MPV（可长按倍速播放）,https://my.syncplicity.com/share/aunflbkulg0kxnq/
腾讯视频 去广告版,https://flowus.cn/share/f1cbbe86-cca0-40bf-92fb-02a73b80cae6?code=CZ3ECT
优酷视频  去广告版,https://flowus.cn/share/0a22be27-514c-49e6-8b42-341910121c04?code=CZ3ECT
爱奇艺 去广告版+UWP版,https://flowus.cn/share/18ac6235-2f8b-4a18-a16c-23c0f6a3dfef?code=CZ3ECT
福昕录屏大师（高清录制&实时编辑）,https://www.foxitsoftware.cn/REC/?agent=zhsw
录屏／屏幕录制软件推荐,https://mp.weixin.qq.com/s/sP-VS7s6EfOymVWXAPhG-w
GIF录制软件推荐,https://mp.weixin.qq.com/s/jiqhlX-hlMh8Og5kGtZZSw
ShanaEncoder👍,https://axutongxue.com/
万兴全能格式转换器+格式工厂,https://flowus.cn/share/e5760e13-a099-4481-ab60-e9d056ce0c97?code=CZ3ECT
MediaCoder 破解版,https://workdrive.zohopublic.com.cn/file/6a2gtce3a6fb8fe564e4f9c4d26b18c272d0a
视频压缩／压制软件推荐,https://flowus.cn/share/b96b54b1-478d-4219-9c4f-bf21b50341f0?code=CZ3ECT
MKV、FLV、F4V秒转MP4／TS合并／TS转MP4,https://flowus.cn/share/38689e57-d4a0-4d3e-845f-a7dec62c34d2?code=CZ3ECT
视频转GIF,https://flowus.cn/share/01739bfd-fcc3-455e-888f-91d5284176d5?code=CZ3ECT
福昕视频剪辑（零基础适用）,https://www.pdf365.cn/foxit-clip/?agent=bzsw
剪映的3个白嫖方法（抖音出品）👍,https://mp.weixin.qq.com/s/q_eIjesdnn_nYe0KmEhTEA
必剪（B站出品）,http://bcut.drawyoo.com/
爱剪辑（360出品）,https://kuai.360.cn/home.html
无损剪切合并视频,https://mp.weixin.qq.com/s/dctV8NCdDFitUIJLXNmhng
万兴喵影／喵影工厂／万兴神剪手特别版,https://www.mediafire.com/file/0508x7phkt22xd1
万兴喵影／喵影工厂／万兴神剪手－阿虚特惠正版19月／169年,https://apsgo.com/store/product/filmora?id=725
视频去水印软件推荐,https://mp.weixin.qq.com/s/RBA4TCp5zuoWAhfdiybG0g
Easy Video Logo Remover＋Remove Logo Now＋格式工厂,https://flowus.cn/share/2f1da3be-45a3-457f-9092-710f141308b6?code=CZ3ECT
一键视频转文字／音频转文字／语音识别,https://mp.weixin.qq.com/s/0K5s47yWhXems4-4TBXi9Q
老视频修复／视频画质提升／视频补帧／视频插帧教程,https://mp.weixin.qq.com/s/miQIBbme3YRsfPC4W1Pw2w
一键自动给视频加字幕／视频字幕提取,https://mp.weixin.qq.com/s/exOb3BK9GMhT6Fj-7OmIlw
免费无字幕视频实时翻译,https://mp.weixin.qq.com/s/KqBiAO2eo_MS3yV8WtuJpQ
Foobar2000－最新版+单文件版,https://flowus.cn/share/04271ab7-25f6-4c4a-ad2e-845fc2540aa4?code=CZ3ECT
QQ音乐－UWP版+去广告版,https://flowus.cn/share/660731b0-a596-41ec-bd21-03214fa6a2dd?code=CZ3ECT
网易云音乐－UWP版+便携版,https://flowus.cn/share/5985f63a-d80d-4d14-b478-356bb2f6397e?code=CZ3ECT
酷我音乐－破解版,https://flowus.cn/share/37bfb402-a4f7-4b98-9fba-cd0c244445ad?code=CZ3ECT
酷狗音乐－去广告便携版,https://flowus.cn/share/84b39c91-6fdf-4808-9c71-b49bf8a3530e?code=CZ3ECT
千千静听5.7单文件版（本地播放器）,https://url67.ctfile.com/f/14869667-1008081620-2953d2?p=kyon
音乐标签（一键修改歌曲信息）,https://flowus.cn/share/04271ab7-25f6-4c4a-ad2e-845fc2540aa4?code=CZ3ECT
艾奇LRC歌词制作编辑器单文件版,https://url67.ctfile.com/f/14869667-1008081710-ca5947?p=kyon
千千静听 5.7.9 单文件版（提取APE专辑）,https://url67.ctfile.com/f/14869667-1008081620-2953d2?p=kyon
GoldWave 6.18汉化单文件版（音频编辑）,https://url67.ctfile.com/f/14869667-1008081644-020f0c?p=kyon
音频处理编辑 Cubase Elements 8 提取码：hlry,https://pan.baidu.com/s/1IvvPifpSUYGa0ztYYEpOCw
文字转语音／文本转语音,https://mp.weixin.qq.com/s/dnp1mSsWhnaZtK3yxwLMsQ
伴奏下载／伴奏提取／人声消除教程,https://mp.weixin.qq.com/s/zB1ABNBYc-gSwWPNxqQ2Ig
音频／视频格式转换软件推荐,https://mp.weixin.qq.com/s/Jkqg0_yhAZS_7VMpj2OzeQ
2345看图王 优化版👍,https://flowus.cn/share/744aa10a-19e2-414e-8f70-5d6e1e9bce1b?code=CZ3ECT
Honeyview 5.53 最终版,https://www.bandisoft.com/honeyview/dl.php?web
WSP图片 3.0.0.5 最终精简版,https://axu.lanzouw.com/iAJgO2etbuuh
IrfanView 4.54 中文便携版,https://www.mediafire.com/folder/rhm61h43foxd5
ACDSee旗舰版2020 13.0.2.2057 汉化精简版,https://my.syncplicity.com/share/e7hz1fdg5uozf9w/
ACDSee Pro 11.2.0.888 精简汉化版,https://axu.lanzouj.com/iHCpn01k0ilg
截图软件介绍＆推荐,https://mp.weixin.qq.com/s/O7t1f9aHblihnQPXbkz0kw
FastStone Capture 绿色版👍,https://flowus.cn/share/40573be4-4823-44a3-a5f8-82ce2541c32c?code=CZ3ECT
ShareX,https://github.com/ShareX/ShareX/releases
Snipaste,https://zh.snipaste.com/download.html
Snipaste－永久专业版仅需￥89,https://store.lizhi.io/site/products/id/273?cid=ds7afku3
图片拼接软件推荐,https://mp.weixin.qq.com/s/OXnCQvR1bwQ8tCCCkITsFg
美图秀秀单文件版,https://flowus.cn/share/40573be4-4823-44a3-a5f8-82ce2541c32c?code=CZ3ECT
图片放大／图片清晰化软件推荐,https://mp.weixin.qq.com/s/BqzGYnMmRm-53B4syRoc2w
图片压缩软件推荐,https://mp.weixin.qq.com/s/4gE_y3SB-qu4CyvprirIdA
GIF压缩 ㆖,https://mp.weixin.qq.com/s/ouLmXEEOzaHjubX0Lw3nog
GIF压缩 ㆘,https://mp.weixin.qq.com/s/dyBPgP2ZluwHbDDVJUNqXA
批量图片格式转换,https://mp.weixin.qq.com/s/hSf7XKgDAKhocNoCz6dvug
HeicToJPEG,https://www.mediafire.com/file/aadn5019hqhkd7r
迅捷图片格式转换器 1.0.0.1,https://url67.ctfile.com/f/14869667-965706658-8cc02f?p=kyon
HEICFileConverter绿色版,https://url67.ctfile.com/f/14869667-965706862-722a4a?p=kyon
图片去重软件推荐,https://mp.weixin.qq.com/s/NEN2LR05H-dqwFFXpkqbBg
本地照片管理整理,https://mp.weixin.qq.com/s/VuiuqV9PS1_NrnSDxIjVJw
图片批量加水印／图片批量按拍摄时间重命名等,https://mp.weixin.qq.com/s/hSf7XKgDAKhocNoCz6dvug
OCR图片文字识别工具推荐（2022年更）,https://mp.weixin.qq.com/s/CV43mM1xMP2Ja-9YTeAAtw
OCR图片文字识别工具推荐（2021年更）,https://mp.weixin.qq.com/s/Qe9Q655jdtj4tqQSjGUmzQ
天若OCR－阿虚正版特惠仅需50元永久（下单立享阿虚专属优惠5元）！,https://apsgo.com/store/product/tianruoocr?id=725
白描OCR－永久普通会员仅需￥20／永久黄金会员仅需￥30,https://store.lizhi.io/site/products/id/36?cid=ds7afku3
ScreenToGif,https://mp.weixin.qq.com/s/jiqhlX-hlMh8Og5kGtZZSw
在线图片工具箱,https://tiomg.org/heif
阿虚的以图搜图心得,https://mp.weixin.qq.com/s/bHQnw6zMPL3NeZNgJCY22A
制作动态二维码／二维码美化,https://mp.weixin.qq.com/s/eyevaRfSwOKcOn3zq_NqcA
图片校正／图片矫正,https://mp.weixin.qq.com/s/pFy_dXixrNbX2nbLHjLvqw
电脑系统重装前数据备份教程👍,https://mp.weixin.qq.com/s/dwOGWzpQmxjuVi5XUb4SkA
超详细WIN10系统安装教程－ 硬件茶谈👍,https://www.bilibili.com/video/BV1DJ411D79y
微软官方一键安装／重装（Win）,https://www.microsoft.com/zh-cn/software-download/windows10
优启通👍,https://www.upe.net/
微PE👍,http://www.wepe.com.cn/
软碟通 UltraISO,https://flowus.cn/share/203196bb-d0f2-4ab1-857a-fc46516034fb?code=CZ3ECT
微PE工具箱增强版＋网络版合盘版,http://bbs.wuyou.net/forum.php?mod=viewthread&tid=424331
FirPE,https://firpe.cn/
冰封PE,http://www.bfgho.com/
高速下载Windows系统镜像教程,https://mp.weixin.qq.com/s/-2_zZ3nrExZ25UdXgG-iFg
HelloWindows（原版系统）,https://hellowindows.cn/
MSDN 新站（原版系统）,https://next.itellyou.cn/
MSDN（原版系统）,https://msdn.itellyou.cn/
TechBench by WZT（原版系统）,https://tb.rg-adguard.net/public.php
吻妻（精简系统）,https://www.newxitong.com/
极简系统（精简系统）,http://www.sysmini.com/
WINOS（精简系统）,https://www.winos.me/
Y-OS工作室（精简系统）,http://y-os.net/
Windsys Project（修改版系统）,https://windsys.whatk.me/
系统备份还原方法软件推荐,https://mp.weixin.qq.com/s/o8esJylxTDR19wrkoanKlA
Horizon Rollback Rx Pro12,https://my.syncplicity.com/share/1m0bmcnqinhvwzn/
傲梅轻松备份 6.9.1 技术师增强版,http://www.mediafire.com/file/rrd3tuixy74oh98
傲梅轻松备份－正版特惠仅需88元永久（下单立享阿虚专属优惠10元）！,https://apsgo.cn/3cJrHk
影子卫士－正版特惠仅需98元永久（下单立享阿虚专属优惠20元）！,https://apsgo.cn/y0OEfB
重启还原精灵,https://www.huanyuan.cn/
重启还原精灵旗舰版－正版特惠仅需89元永久（下单立享阿虚专属优惠5元）！,https://apsgo.cn/pfbOrz
Horizon Reboot Restore Rx Pro12,https://my.syncplicity.com/share/5kmqme5yxerzdvc/
使用VMware安装Windows虚拟机教程,https://mp.weixin.qq.com/s/_q8kQ-lS9sP62FFjfGZFcA
VMware Workstation Pro 现已免费（官网注册账号后即可免费下载）,https://www.vmware.com/products/desktop-hypervisor.html
小番茄C盘清理（随便一清就释放十几G）,https://flowus.cn/share/e7c33453-eb94-46b3-be52-c4fccda6d9a8?code=CZ3ECT
C盘清理教程,https://mp.weixin.qq.com/s/qjNtGa53wM9sbMVuj81Pag
C盘垃圾清理／微信清理／系统设置优化软件推荐,https://mp.weixin.qq.com/s/KiY8-eX6K9blYf5ZPvaQtQ
C盘扩容／软件搬家教程,https://mp.weixin.qq.com/s/xxrxKP-0uGLyBII2Xo_Lgw
卸载流氓软件教程,https://mp.weixin.qq.com/s/-z7w-CW8Of-cr2qqWrzrVw
一键系统优化软件,https://mp.weixin.qq.com/s/KiY8-eX6K9blYf5ZPvaQtQ
给资源管理器增加标签页,https://mp.weixin.qq.com/s/o1fSKtgUly7qkbTMrkHqYg
透明任务栏／显示网速／内存清理／温度监控,https://flowus.cn/share/26f1dda7-6508-4444-a9da-cad1f93ada51?code=CZ3ECT
利用Everything快速搜索电脑文件,https://mp.weixin.qq.com/s/mUvSCKdcbg_jls2lqgV8Pw
使用WIN+R快速启动软件,https://mp.weixin.qq.com/s/CE-WNOwLQCsyVza9zEOGAA
文件拷贝加速／防恢复删除软件推荐,https://mp.weixin.qq.com/s/FPKF4_ySbbBi3EMN-nfAKA
解除文件占用教程,https://mp.weixin.qq.com/s/X1oV7lXcSoqB2e2_oi3Uyg
一键禁止电脑更新软件,https://flowus.cn/share/c740d544-1569-4143-b711-270f00b3f8fe?code=CZ3ECT
推荐<360极速版>或者<火绒＋卡巴斯基>原因,https://mp.weixin.qq.com/s/Sbi9D8utZPXB-wtNc4PAYg
火绒安全,https://www.huorong.cn/
卡巴斯基个人版,https://www.kaspersky.com.cn/free-antivirus
360安全卫士极速版👍,http://urlqh.cn/n4AGC
360杀毒👍,http://urlqh.cn/n11cj
联想电脑管家,http://guanjia.lenovo.com.cn/
Lenovo Quick Fix 联想智能解决工具,https://iknow.lenovo.com.cn/detail/dc_172545.html
福昕数据恢复（超强数据救星）,https://www.pdf365.cn/foxit-restore/?agent=CK20
数据恢复软件推荐,https://mp.weixin.qq.com/s/PKORco2V2PGnewbYI-l4Rg
360断网急救箱＋Complete Internet Repair,https://flowus.cn/share/f3496c9b-54de-4242-9f07-c18913b71a68?code=CZ3ECT
DNS优选,https://flowus.cn/share/f3496c9b-54de-4242-9f07-c18913b71a68?code=CZ3ECT
dll 文件缺失／OCX缺失修复教程,https://mp.weixin.qq.com/s/KikQ8sorSZrtDVD5fm6ZFg
运行库修复／DirectX修复,https://flowus.cn/share/2b2f8354-5d15-486e-a677-33e1a027b214?code=CZ3ECT
驱动管理／驱动下载／驱动修复,https://mp.weixin.qq.com/s/yCEhQU_wMO_jcPYZ6RbaAA
窗口置顶,https://mp.weixin.qq.com/s/H9mgLVCikwl5n6m4nmN9XA
猎豹护眼大师 单文件版👍,https://url67.ctfile.com/f/14869667-625682183-0aff34?p=kyon
追光护眼👍,http://www.xabyb.com/
EyeCareApp,https://url67.ctfile.com/f/14869667-877134681-61d14f?p=kyon
CareUEyes 便携破解版,https://flowus.cn/share/85575146-96c8-4fde-99ca-4f132cf7c161?code=CZ3ECT
Iris 破解版,https://flowus.cn/share/cad8faa0-0f88-4555-94e3-d14276ed643d?code=CZ3ECT
f.lux,https://justgetflux.com/
金山笔记本电池医生 独立版,https://url67.ctfile.com/f/14869667-1008085424-2da75f?p=kyon
联想电源管理软件－Energy Management,https://support.lenovo.com.cn/lenovo/wsi/Modules/DriverDetail.aspx?ID=33812&MachineNameOmini=IdeaPad
ThinkPad 电源管理软件（WIN10－11）,https://think.lenovo.com.cn/support/driver/detail.aspx?docID=DR1197862934453
ThinkPad 电源管理软件（Vista－WIN7）,https://think.lenovo.com.cn/support/driver/detail.aspx?docID=DR1197862934453
惠普电源管理软件－HP Battery Check,https://support.hp.com/cn-zh/document/c01158589
戴尔电源管理－Dell Power Manager,https://www.dell.com/support/contents/zh-cn/article/product-support/self-support-knowledgebase/software-and-downloads/dell-power-manager
华硕电源管理－ASUS Battery Health Charging,https://www.asus.com/tw/support/FAQ/1032726/
宏基电源管理－Acer ePower Management,https://acer-epower-management.updatestar.com/
笔记本电脑选购指南－笔吧评测室（新榜前10科技大号）👍,http://bbs1.people.com.cn/img_new/Y0/92/F9/70/27/1647438295079.png
2023年笔记本电脑选购指南－知乎@夏蒙乾,https://www.zhihu.com/people/xiamengqian/posts/posts_by_votes
2023年笔记本电脑选购指南－知乎@墨鱼,https://www.zhihu.com/people/mo-yu-JGH/posts/posts_by_votes
电脑配置综合科普－电脑吧精品贴,https://tieba.baidu.com/p/7194532310?see_lz=1
电脑知识图文小科普－知乎@涂里面,https://zhuanlan.zhihu.com/p/117244565
2018小白成神路，大型装机科普文－什么值得买@杨超越真是太好了,https://post.smzdm.com/xilie/27081/
电脑DIY基础知识入门科普－知乎@超合金彩虹糖​​,https://zhuanlan.zhihu.com/p/359667526
2023台式机CPU选购指南－知乎@超合金彩虹糖版,https://zhuanlan.zhihu.com/p/395042801
2023年CPU选购指南及推荐－知乎@Gyusang,https://zhuanlan.zhihu.com/p/268642936
详解CPU散片和盒装的具体区别与优劣－B站@硬件茶谈,https://www.bilibili.com/video/BV1R4411G7Xp
英特尔CPU命名规则－博客园@wangwust,https://www.cnblogs.com/wangwust/p/10400422.html
CPU科普－B站@喵喵折app,https://www.bilibili.com/video/av39640422
什么是CPU 1－B站@远古时代装机猿＆超能网,https://www.bilibili.com/video/BV1ny4y1H7Go
什么是CPU 2－B站@远古时代装机猿＆超能网,https://www.bilibili.com/video/BV1FT4y1N7Tg
超能网－CPU天梯图,https://topic.expreview.com/CPU/
主板科普－喵喵折app,https://www.bilibili.com/video/BV1ct411d7pY
大型装机科普系列之主板篇－什么值得买@杨超越真是太好了,https://post.smzdm.com/p/661623/
主板是啥－什么值得买@PC物语,https://post.smzdm.com/p/a5k69kn7/
台式机主板选购指南－知乎@超合金彩虹糖,https://zhuanlan.zhihu.com/p/396410685
主板推荐及选购攻略－知乎@Gyusang​,https://zhuanlan.zhihu.com/p/344503535
深入了解显卡－喵喵折app,https://www.bilibili.com/video/BV1Ct411Z7nL
2023年显卡推荐及选购攻略－知乎@Gyusang​,https://zhuanlan.zhihu.com/p/269635708
一文搞懂显卡的参数&命名规则－博客园@光何,https://www.cnblogs.com/guanghe/p/12597256.html
NVIDIA显卡的命名规则－博客园@wangwust,https://www.cnblogs.com/wangwust/p/10400545.html
有关显卡命名的那些事－中关村在线@赵鑫喆,http://vga.zol.com.cn/614/6148333_all.html
显卡天梯图－驱动之家＆快科技,https://www.mydrivers.com/zhuanti/tianti/gpu/
2023年固态硬盘推荐－知乎@Gyusang​,https://zhuanlan.zhihu.com/p/165266063
如何快速确定贴牌SSD的性能等级－什么值得买@C14HD,https://post.smzdm.com/p/ax0xnez9/
固态硬盘避坑指南－什么值得买@sss668800,https://post.smzdm.com/p/aqn2n3kk/
为什么固态硬盘不宜出天梯图？,http://www.pceva.com.cn/article/4625-1.html
从数学角度谈谈为什么AS SSD Benchmark跑分无意义,http://bbs.pceva.com.cn/thread-89106-1-1.html
2023机械硬盘避坑指南－知乎@筒隐陆奥,https://zhuanlan.zhihu.com/p/320796902
机械硬盘避坑指南－会飞的阿卡林,https://www.bilibili.com/video/BV1XE411i76m
2023年机械硬盘选购指南及推荐－知乎@Gyusang​,https://zhuanlan.zhihu.com/p/356118338
机械加固态的方案还够不够用？－ VirtualMOD,https://www.bilibili.com/video/BV1G4411r7Lk
电脑硬盘选购指南－知乎@超合金彩虹糖,https://zhuanlan.zhihu.com/p/425916768
超详细电脑散热器工作原理科普－硬件茶谈👍,https://www.bilibili.com/video/BV1Ca4y1W73e
台式机散热器选购指南－知乎@超合金彩虹糖​​,https://zhuanlan.zhihu.com/p/396444764
2023年机箱散热风扇推荐及选购指南－知乎@Gyusang​,https://zhuanlan.zhihu.com/p/259600857
2023年台式电脑CPU散热器选购指南－知乎@Gyusang​,https://zhuanlan.zhihu.com/p/258379061
台式机电源选购指南－知乎@超合金彩虹糖,https://zhuanlan.zhihu.com/p/467238262
2023年电脑电源选择指南与推荐－知乎@Gyusang​,https://zhuanlan.zhihu.com/p/179066013
小白电源怎么买－酷玩小报,https://www.bilibili.com/video/BV1iV411h7iq
电源怎么选－喵喵折App,https://www.bilibili.com/video/BV1wW411R7wu
大型装机科普文之电源篇－什么值得买@杨超越真是太好了,https://post.smzdm.com/p/661928/
PC电源新手避坑指南－什么值得买@数码毒蘑菇,https://post.smzdm.com/p/alpzw9gg/
2023年电脑机箱推荐－知乎@Gyusang​,https://zhuanlan.zhihu.com/p/337206779
电脑机箱选购指南－知乎@浮梁卖茶人,https://zhuanlan.zhihu.com/p/63795885
科普机箱尺寸和风道的知识－喵喵折App,https://www.bilibili.com/video/av38529407
PC机箱的选择导向－什么值得买＠环形闭合,https://post.smzdm.com/p/adwg4mvx/
机箱选择方法＆机箱推荐－什么值得买＠我乃饼丶神,https://post.smzdm.com/p/a78zgp05/
纯小白显示器选购指南－B站@远古时代装机猿,https://www.bilibili.com/video/BV1KE41157vU
2023显示器推荐－知乎@毅种循环,https://zhuanlan.zhihu.com/p/661585297
显示器选购避坑指南－什么值得买@ Ben资深宠妻小奶狗,https://post.smzdm.com/p/akdon5z4/
大型装机科普系列之显示器篇－什么值得买@杨超越真是太好了,https://post.smzdm.com/p/662213/
2024台式电脑DIY配置单参考－知乎@超合金彩虹糖​,https://zhuanlan.zhihu.com/p/415669276
2024年装机电脑配置推荐－知乎@Gyusang​,https://zhuanlan.zhihu.com/p/217881116
2024年DIY电脑配置推荐－知乎@MaxSam​,https://zhuanlan.zhihu.com/p/83636026
2023年12月笔记本/DIY台式机推荐汇总－知乎@尤娜Yuna​​,https://zhuanlan.zhihu.com/p/670134261
装机走向与推荐－电脑吧评测室,https://mp.weixin.qq.com/s/_G3nGI6E7ypV4hbgFNaYQQ
ZOL模拟攒机,http://zj.zol.com.cn/
2023年笔记本/DIY台式机推荐汇总－知乎@尤娜Yuna​​,https://zhuanlan.zhihu.com/p/664369167
超详细的系列装机教程－硬件茶谈👍,https://www.bilibili.com/video/BV1BG4y137mG/
能让新手听懂的装机教程－酷玩小报,https://www.bilibili.com/video/BV1iV411h7iq
小白向系列装机教程－远古时代装机猿,https://www.bilibili.com/video/BV1qs41177LM
常用电脑测试软件＆使用方法,https://www.bilibili.com/video/BV1q7411C7px
硬件检测工具箱推荐（Win）,https://mp.weixin.qq.com/s/ck0zuDTz7OZcr6glmD3lbA
硬件茶谈－B站同名,https://shop156385609.taobao.com/
科技宅公社－B站同名,https://kjzgs.taobao.com/
西安水元素水冷实验室－B站@远古时代装机猿合作店（卖AMD CPU的机子）,https://ffmod.taobao.com/
西安火元素intel玩家店－B站@远古时代装机猿合作店（卖Intel CPU的机子）,https://shop57820311.taobao.com/
小敌鸽－微博同名,https://www.gepc.vip/
船长装机店－B站同名,https://shop487814952.taobao.com/
夏小荷装机－B站同名,https://xxhzjg.taobao.com/
大橘猫的电脑店－B站@搞机的大橘猫,https://m.tb.cn/h.5txE5kA8ctY0GKm
高性价比头戴式降噪耳机有哪些？－知乎@数码测评君,https://zhuanlan.zhihu.com/p/529267344
2023年有哪些值得购买的头戴式耳机？－知乎@鬼斧神工119​,http://xn--119-qc2fl65ahy3a7s3c/
降噪耳机怎么选－什么值得买@yasden,https://mp.weixin.qq.com/s/8UZ9a_gIh2OR3s1LUr3jxw
2023年蓝牙耳机推荐－知乎@三鱼先生,https://zhuanlan.zhihu.com/p/164615128
2023蓝牙耳机推荐－知乎@咖啡,https://zhuanlan.zhihu.com/p/161271099
头戴／有线／无线耳机选购指南－知乎@耳机发烧友聚集地,https://www.zhihu.com/column/c_1300101671054610432
谈谈耳机阻抗与耳放推力、增益、音效等问题－耳机吧精品帖,https://tieba.baidu.com/p/5122620262?see_lz=1
2023机械键盘推荐－知乎@数码宅​​,https://zhuanlan.zhihu.com/p/361038189
2023年·机械键盘入门及选购推荐－知乎@Domino​​,https://zhuanlan.zhihu.com/p/111186496
机械键盘怎么选－喵喵折App,https://www.bilibili.com/video/BV1tt41147Fr
有线械键盘推荐－知乎@ 胖虎,https://www.zhihu.com/question/380566492/answer/1191392767
2022年无线械键盘推荐－知乎@ 胖虎,https://zhuanlan.zhihu.com/p/151808286
2023年高性价比机械键盘推荐－知乎@数码老罗,https://zhuanlan.zhihu.com/p/116140806
机械键盘指南：纵览与轴－少数派@南瓜,https://sspai.com/post/33975
键盘科普－键盘侠说,https://www.bilibili.com/video/BV187411a7YF
更多鼠标评测＆推荐🔎,https://search.bilibili.com/all?keyword=%E9%BC%A0%E6%A0%87
2023年鼠标入门及选购推荐－知乎@Domino​​,https://zhuanlan.zhihu.com/p/466957012
2023年无线和有线鼠标推荐－知乎@胖虎,https://zhuanlan.zhihu.com/p/116842658
怎样选择适合自己的鼠标－鼠标吧精品帖,https://tieba.baidu.com/p/4994127285?see_lz=1
内存条科普－喵喵折App,https://www.bilibili.com/video/BV1zW41167AR
内存选购指南－知乎@超合金彩虹糖​​,https://zhuanlan.zhihu.com/p/416724879
内存条推荐－知乎@MaxSam,https://zhuanlan.zhihu.com/p/83502558
内存选购指南－知乎@Gyusang,https://zhuanlan.zhihu.com/p/183249476
带你深入了解内存各项参数－什么值得买@小学弟写评测,https://post.smzdm.com/p/aekwq7o4/
影响网速之家庭路由器的重要性－缙哥哥,https://www.dujin.org/11370.html
入网指南系列文章－少数派@Yaaan_xu,https://sspai.com/u/op45ora2/posts
腾讯QQ／腾讯TIM 去广告版,https://flowus.cn/share/223e1818-ff8f-4f72-a455-700663f454eb?code=CZ3ECT
微信 3.9.12.17 多开防撤回免安装,https://www.now61.com/s/6pLiR
YY语音 绿色／多开／去广告版,https://flowus.cn/share/062dd65e-3c5c-46fe-a879-769b0011417c?code=CZ3ECT
阿里旺旺 精简／去广告版,https://flowus.cn/share/91a9c078-3f72-4c23-bd36-ed24a3ba82ae?code=CZ3ECT
微信 防撤回补丁（官方版可用）,https://github.com/huiyadanli/RevokeMsgPatcher
QQ NT版防撤回补丁（官方版可用）,https://github.com/xh321/LiteLoaderQQNT-Anti-Recall
闪豆多平台视频批量下载器2.5.2.2,https://axu.lanzouj.com/iqfyR07t4m1e
小助手1.2.8,https://wwi.lanzouj.com/i60EY010rwmd
B站视频下载软件推荐,https://mp.weixin.qq.com/s/5z_NxKRtxoGgSAsIuGUnHw
B站收藏夹视频下载软件推荐,https://mp.weixin.qq.com/s/tFVXoV1ACxiDrF4X-PPReQ
Loader（最高4K）,https://en.loader.to/4/
ddownr（最高4K）,https://ddownr.com/zh7H/youtube-video-downloader
Y2down（最高4K）,https://y2down.cc/en/
Youtubeto（最高4K）,https://youtubeto.org/en/
Y2meta（最高4K）,https://y2meta.tube/en/
socialplug（最高2K）,https://www.socialplug.io/free-tools/youtube-video-downloader
notube（MP4 HD=1080P）,https://notube.net/en/youtube-app-v2
yt-dlg,https://github.com/oleksis/youtube-dl-gui/releases
ytdlp-interface,https://github.com/ErrorFlynn/ytdlp-interface/releases
Stacher,https://stacher.io/
Tartube,https://github.com/axcore/tartube/releases
无视加密网课100%下载教程👍,https://mp.weixin.qq.com/s/f-ZEac96Q3DGnYa89I2ggQ
中国慕课下载器,https://axu.lanzoue.com/iwnLanau8ja
学无止下载器,https://www.xuewuzhi.cn/downloader
bililive-go（多平台直播录制）,https://flowus.cn/share/edc8ce82-4970-4a57-8d1e-c00c75add981?code=CZ3ECT
LiveAutoRecord（斗鱼／虎牙／抖音／B站）,https://flowus.cn/share/ebe4f1e1-66d0-40f4-bbec-4d70df71d70f?code=CZ3ECT
抖音直播录制工具,https://www.52pojie.cn/thread-1736399-1-1.html
斗鱼快手直播录制,https://axu.lanzoue.com/iS2IL0zsynfg
MiPony P汉化便携版（国外网盘真实链接嗅探下载器）,https://flowus.cn/share/efd1522d-4884-41c4-883b-4a79a99bfcc2?code=CZ3ECT
网赚网盘下载辅助工具（仅帮忙获取正确下载链接／无加速）,http://www.oceancoder.cn/post/net-disk-download-helper.html
IDM lrepacks破解版,https://flowus.cn/share/9c0034df-735b-4e77-81c3-6568377d754b?code=CZ3ECT
IDM／FDM／NDM／XDM／XDown／文件蜈蚣－下载速度与资源嗅探功能对比,https://mp.weixin.qq.com/s/BWFrTLv9ajAKnld4UFz0_A
百度云／百度网盘高速下载教程👍,https://flowus.cn/share/8423ce0d-88c8-4804-b259-ce6d192cc0b4?code=CZ3ECT
百度文库／道客巴巴／豆丁网／原创力下载👍,https://mp.weixin.qq.com/s/2DpfcWLKS8djzcWjLvAodw
M3U8文件下载教程,https://mp.weixin.qq.com/s/0xmjs9-yQygdW49XlYswmQ
嗅探下载网页视频、音频资源教程,https://mp.weixin.qq.com/s/Vd8IQmWOLp9sen3T344Ekw
QQ空间照片原图批量下载教程,https://mp.weixin.qq.com/s/BdtUfB33vUOE1F9PNwwaUg
教你下载只能在线观看的PDF,https://mp.weixin.qq.com/s/L1Mv5tKDHLZ4hOEbm90GWA
